Customer_ID,Customer_Name,Email,Phone_Number,Product_ID,Product_Name,Order_ID,Order_Date,Order_Amount,Order_Status,Service_Type,Campaign_ID,Campaign_Name,Response_Rate (%),Conversion_Rate (%),Warehouse_Location,Shipping_Method,Shipping_Cost,Customer_Region,Profit_Margin (%)
CUST05827,Tony Yates,knappjudy@yahoo.com,887-007-3837x9767,PROD0092,Space,ORD0005827,2018-09-26,1832.33,Shipped,Direct Mail,CAMP0089,Idea Campaign,11.8,28.77,Indianapolis,Ground,241.35,North America,17.2
CUST05828,Steve Thornton,emmaellis@yahoo.com,+1-501-264-8271,PROD0343,Field,ORD0005828,2018-06-04,9965.95,Completed,Printing,CAMP0024,Different Campaign,6.01,19.81,Berlin,Air,342.91,South America,43.63
CUST05829,Samuel Soto,kevinedwards@yahoo.com,(932)113-8096x926,PROD0451,Choose,ORD0005829,2021-08-09,1609.41,Shipped,Fulfillment,CAMP0023,Financial Campaign,22.11,23.77,Toronto,Sea,195.44,North America,9.09
CUST05830,Michael James,kevin32@yoder.biz,379.724.4665x53516,PROD0344,Lot,ORD0005830,2023-09-16,9543.13,Shipped,Direct Mail,CAMP0075,Middle Campaign,33.75,3.5,Berlin,Ground,176.06,Europe,32.15
CUST05831,Nicole Weber,kayla94@hotmail.com,+1-424-667-2425x36447,PROD0320,You,ORD0005831,2022-12-22,7347.97,Shipped,Printing,CAMP0016,Support Campaign,22.96,1.3,Toronto,Air,436.84,Europe,28.02
CUST05832,Diana Robbins,daniel92@mcneil-austin.com,023-875-2055x9249,PROD0013,Base,ORD0005832,2018-03-22,3234.07,Canceled,Direct Mail,CAMP0073,On Campaign,6.82,11.05,Indianapolis,Sea,498.68,Europe,9.87
CUST05833,Sean Morrow,masonrachel@hotmail.com,585.541.4788x5650,PROD0230,Trade,ORD0005833,2021-03-24,1677.65,Completed,Fulfillment,CAMP0051,Official Campaign,24.38,7.79,Indianapolis,Sea,370.26,Europe,20.74
CUST05834,Hector Nelson,fmontgomery@strickland-smith.com,252-679-6541x02282,PROD0427,One,ORD0005834,2021-03-16,8441.16,Pending,Printing,CAMP0020,Reality Campaign,14.03,7.89,Shenzhen,Sea,352.87,South America,11.64
CUST05835,Robert Henry,mark04@miller-meyers.com,(596)006-5544x2850,PROD0181,Travel,ORD0005835,2022-03-18,6534.23,Canceled,Printing,CAMP0062,Three Campaign,32.71,28.35,Shenzhen,Sea,340.74,Europe,42.63
CUST05836,Danielle Harvey,kerripatton@trujillo-hughes.com,001-940-617-5279x863,PROD0362,Hand,ORD0005836,2019-08-26,5815.89,Canceled,Fulfillment,CAMP0091,Buy Campaign,17.29,12.23,Shenzhen,Air,300.3,Asia,38.62
CUST05837,Kevin Powers,taylor01@garner-mendoza.com,493-148-2297,PROD0368,Water,ORD0005837,2023-11-19,2776.68,Canceled,Printing,CAMP0083,Service Campaign,46.8,19.11,Toronto,Sea,47.14,Asia,7.45
CUST05838,Sean Frederick,fsmith@walker.com,(467)573-2254,PROD0146,Congress,ORD0005838,2022-12-23,1290.55,Shipped,Fulfillment,CAMP0077,Relationship Campaign,10.39,15.11,Berlin,Sea,226.29,North America,27.27
CUST05839,Joseph Gordon,john57@yahoo.com,+1-301-569-6866x310,PROD0166,Have,ORD0005839,2022-06-01,4672.02,Canceled,Fulfillment,CAMP0065,Assume Campaign,14.76,19.42,Berlin,Ground,479.04,South America,20.22
CUST05840,Anthony Owen,zgreen@luna-campbell.com,761-635-8270,PROD0403,Value,ORD0005840,2023-07-31,6777.36,Shipped,Fulfillment,CAMP0015,Accept Campaign,46.04,27.3,Toronto,Air,184.28,North America,36.94
CUST05841,Edward Gregory,perezdylan@collins.net,771-478-5269x793,PROD0320,Office,ORD0005841,2021-04-05,7741.6,Completed,Printing,CAMP0004,Student Campaign,24.87,25.07,Toronto,Sea,137.08,South America,16.49
CUST05842,Lori Johnson,kimbrenda@rose.com,001-153-941-7695x4743,PROD0499,Baby,ORD0005842,2022-08-11,8389.57,Canceled,Printing,CAMP0029,Imagine Campaign,20.58,4.12,Shenzhen,Ground,186.24,South America,37.97
CUST05843,Veronica Duran,dwalker@jones.com,295.855.4451,PROD0039,Approach,ORD0005843,2023-11-28,9636.65,Canceled,Fulfillment,CAMP0016,Sing Campaign,44.99,16.71,Berlin,Sea,110.8,Europe,11.6
CUST05844,Tony Williams,andrewescobar@sanchez.com,039.461.2077x473,PROD0051,Candidate,ORD0005844,2018-12-20,5974.76,Shipped,Direct Mail,CAMP0042,Drive Campaign,5.75,1.77,Indianapolis,Ground,167.6,Asia,7.75
CUST05845,Samuel Smith,jillfarmer@hotmail.com,(631)496-6074x343,PROD0418,Few,ORD0005845,2023-06-15,9599.37,Completed,Direct Mail,CAMP0007,Number Campaign,19.58,22.16,Toronto,Air,113.56,Europe,47.97
CUST05846,Nathan Simon,ohernandez@adams.org,+1-122-350-7491,PROD0373,Month,ORD0005846,2019-04-22,1899.2,Canceled,Printing,CAMP0021,Firm Campaign,49.92,10.8,Toronto,Ground,337.38,South America,41.45
CUST05847,Jeremy Chapman DDS,kimberly56@bates.com,021-215-9504x1089,PROD0194,Not,ORD0005847,2020-05-10,7815.73,Shipped,Fulfillment,CAMP0064,Middle Campaign,13.44,11.74,Berlin,Ground,267.84,South America,42.52
CUST05848,Theodore Henson,lucas76@miller-butler.biz,865-230-1771x196,PROD0037,Task,ORD0005848,2021-11-18,6346.56,Canceled,Fulfillment,CAMP0051,Town Campaign,48.25,12.35,Toronto,Air,258.14,North America,11.4
CUST05849,Lisa Dean,cody62@may.org,132-987-8851,PROD0152,Risk,ORD0005849,2022-04-21,4260.32,Canceled,Printing,CAMP0056,This Campaign,18.57,25.93,Indianapolis,Air,370.02,Asia,38.31
CUST05850,Andrew Reynolds,camachonatasha@davis.com,745.521.1759,PROD0199,Total,ORD0005850,2023-08-04,1253.58,Pending,Fulfillment,CAMP0017,Now Campaign,20.15,15.58,Shenzhen,Ground,71.56,Europe,31.91
CUST05851,Darlene Ellis,maldonadomatthew@yahoo.com,940-566-4909x209,PROD0472,Fast,ORD0005851,2022-09-22,3170.87,Completed,Printing,CAMP0070,Name Campaign,1.88,18.39,Toronto,Sea,363.95,South America,12.15
CUST05852,Gabrielle Mcknight,tiffanylandry@olson-gill.com,001-939-036-8672x265,PROD0346,Speak,ORD0005852,2018-02-27,9744.36,Canceled,Fulfillment,CAMP0095,Shoulder Campaign,43.32,4.2,Toronto,Air,295.48,Asia,28.82
CUST05853,Jessica Bailey,bwilliams@diaz.com,696.698.4522,PROD0206,Available,ORD0005853,2022-07-21,5364.48,Canceled,Direct Mail,CAMP0073,Leader Campaign,2.63,24.22,Indianapolis,Sea,391.84,South America,7.13
CUST05854,Madeline Carr,davidthomas@powers-noble.com,187.245.6262,PROD0336,Sense,ORD0005854,2023-06-23,7979.81,Pending,Printing,CAMP0076,Item Campaign,21.83,23.9,Indianapolis,Air,483.69,South America,45.98
CUST05855,Jacob Martinez,jwatson@hotmail.com,888-959-8014,PROD0331,Half,ORD0005855,2021-08-23,5633.45,Completed,Direct Mail,CAMP0037,Garden Campaign,21.14,29.92,Toronto,Air,23.7,Europe,24.11
CUST05856,Leslie Lewis,douglas58@gmail.com,001-640-623-9465x920,PROD0418,Station,ORD0005856,2019-11-04,5647.52,Canceled,Direct Mail,CAMP0019,Better Campaign,26.36,14.33,Indianapolis,Air,266.51,North America,7.5
CUST05857,Todd Mccormick,hamiltonmarilyn@gmail.com,(173)403-3064x4387,PROD0040,Wide,ORD0005857,2023-08-29,2490.58,Shipped,Fulfillment,CAMP0040,Design Campaign,25.32,22.75,Toronto,Sea,171.86,Europe,37.95
CUST05858,Daniel Sullivan,carrie68@gmail.com,4805114315,PROD0154,Rate,ORD0005858,2018-08-01,5288.02,Canceled,Printing,CAMP0036,Back Campaign,12.98,19.8,Indianapolis,Air,396.61,North America,43.65
CUST05859,Maria Bryant,thomasmerritt@henderson.com,+1-823-722-3619x137,PROD0440,Very,ORD0005859,2021-05-31,2344.3,Canceled,Printing,CAMP0021,Represent Campaign,41.9,27.51,Indianapolis,Air,417.88,Europe,26.04
CUST05860,Donna Mckinney,coryosborn@hotmail.com,001-525-450-7934,PROD0464,Various,ORD0005860,2019-12-02,8225.81,Pending,Direct Mail,CAMP0017,Above Campaign,38.56,4.72,Toronto,Air,199.52,Europe,42.24
CUST05861,Amanda Brewer,andrew07@jackson.com,123-855-3618,PROD0138,Section,ORD0005861,2022-02-23,3485.91,Pending,Direct Mail,CAMP0046,Mouth Campaign,46.09,24.69,Toronto,Ground,392.47,Asia,18.29
CUST05862,Jessica Marquez,amandagreen@gmail.com,(888)164-3471x28913,PROD0487,For,ORD0005862,2018-06-02,2931.26,Pending,Direct Mail,CAMP0013,President Campaign,26.3,4.51,Berlin,Sea,476.02,Europe,38.17
CUST05863,Deborah Thompson,kelseyking@cummings.org,(649)896-0719x425,PROD0156,Thing,ORD0005863,2023-04-18,3509.59,Pending,Printing,CAMP0070,Step Campaign,26.55,6.37,Toronto,Sea,338.99,South America,16.94
CUST05864,Ryan Ruiz,vochoa@rowe.com,+1-336-955-3770x2631,PROD0411,Modern,ORD0005864,2019-03-30,8121.96,Pending,Direct Mail,CAMP0089,Nation Campaign,8.65,6.07,Toronto,Ground,454.76,Asia,10.38
CUST05865,Samantha Watkins,kellylewis@burch-horton.com,001-192-859-1240x49505,PROD0021,Finish,ORD0005865,2018-11-30,9223.71,Shipped,Direct Mail,CAMP0076,Share Campaign,45.37,15.47,Toronto,Ground,337.3,Europe,23.91
CUST05866,Robert Lewis,pramsey@moody.biz,+1-813-743-6472x89682,PROD0013,Actually,ORD0005866,2018-05-05,3790.18,Pending,Fulfillment,CAMP0051,Democrat Campaign,29.97,2.84,Berlin,Air,157.3,Asia,33.6
CUST05867,Helen Ramirez,umoody@martin-adams.net,(221)983-9131x971,PROD0005,Country,ORD0005867,2021-09-29,3889.63,Shipped,Fulfillment,CAMP0027,Myself Campaign,45.8,15.44,Shenzhen,Sea,105.46,South America,31.53
CUST05868,Autumn Jones,nicole94@coleman.com,(144)523-2858x624,PROD0198,Soldier,ORD0005868,2019-10-07,6171.98,Pending,Fulfillment,CAMP0017,Per Campaign,33.99,16.4,Shenzhen,Ground,285.86,Europe,45.29
CUST05869,Jesus Marshall,andrea60@henderson-griffith.com,(305)210-8063x7437,PROD0319,Strong,ORD0005869,2023-12-21,5061.55,Canceled,Printing,CAMP0033,Remain Campaign,13.96,12.29,Berlin,Air,35.39,Europe,34.44
CUST05870,Lisa Henderson,hahnrebecca@yahoo.com,+1-832-873-4426x624,PROD0122,Set,ORD0005870,2019-09-06,5440.32,Canceled,Direct Mail,CAMP0081,Director Campaign,34.2,5.26,Shenzhen,Air,227.65,South America,48.14
CUST05871,Stephanie Hardy,wanda60@gmail.com,001-485-165-0539x6787,PROD0341,Strategy,ORD0005871,2022-06-19,5212.72,Completed,Fulfillment,CAMP0038,Effect Campaign,12.39,20.35,Toronto,Ground,195.01,South America,13.38
CUST05872,Cynthia Miller,james93@yahoo.com,001-075-813-4839,PROD0427,City,ORD0005872,2021-12-10,4288.08,Completed,Fulfillment,CAMP0095,Public Campaign,31.02,17.56,Shenzhen,Sea,227.82,Asia,20.39
CUST05873,Joseph Barber,todd59@yahoo.com,527-017-3779,PROD0374,Risk,ORD0005873,2021-01-19,9839.2,Shipped,Fulfillment,CAMP0002,Performance Campaign,3.74,1.71,Indianapolis,Air,129.16,Asia,16.34
CUST05874,Ashley Rose,daltonhansen@hotmail.com,807.642.7978x82422,PROD0174,Enter,ORD0005874,2022-01-01,5822.1,Pending,Fulfillment,CAMP0085,Majority Campaign,22.36,27.36,Toronto,Ground,68.26,South America,44.78
CUST05875,Jennifer Wilson,justin68@simon.org,510-675-3214,PROD0015,Wear,ORD0005875,2021-05-08,7433.48,Shipped,Printing,CAMP0100,Maybe Campaign,31.43,3.87,Toronto,Air,91.37,Europe,5.14
CUST05876,Aaron Clements,qwalters@gilmore.net,435.874.5507x8491,PROD0400,Own,ORD0005876,2022-12-18,8191.44,Completed,Direct Mail,CAMP0050,Field Campaign,38.28,11.99,Toronto,Air,466.93,Europe,47.78
CUST05877,Ruben James,bettymoody@torres.com,001-945-775-7480x44728,PROD0335,Window,ORD0005877,2018-01-24,671.01,Canceled,Fulfillment,CAMP0057,Service Campaign,49.99,19.8,Berlin,Sea,488.68,Asia,29.24
CUST05878,Kelly Cross,michaelward@levy-holland.com,001-926-753-5284x300,PROD0071,Maintain,ORD0005878,2021-02-18,1136.03,Canceled,Printing,CAMP0001,Thus Campaign,46.28,28.99,Indianapolis,Ground,456.17,Europe,31.43
CUST05879,Joseph Diaz,andremendoza@yahoo.com,001-906-485-6093x3537,PROD0026,Hope,ORD0005879,2022-05-07,450.53,Shipped,Fulfillment,CAMP0060,Beat Campaign,34.22,22.73,Berlin,Sea,253.08,Europe,44.58
CUST05880,Erin Johnson,jason80@gmail.com,001-459-565-8410x3448,PROD0302,Recently,ORD0005880,2022-09-24,1403.78,Pending,Printing,CAMP0084,West Campaign,49.09,8.48,Shenzhen,Air,442.39,South America,30.43
CUST05881,Desiree Perry,darinsmith@powers.info,4493053462,PROD0335,A,ORD0005881,2021-11-02,7560.57,Shipped,Fulfillment,CAMP0043,Just Campaign,29.69,22.52,Shenzhen,Sea,115.5,North America,38.69
CUST05882,Victoria Wyatt,houstondaniel@hotmail.com,716.461.5369x597,PROD0056,Him,ORD0005882,2021-05-12,6094.72,Pending,Printing,CAMP0082,While Campaign,17.46,23.02,Toronto,Ground,206.64,Asia,48.75
CUST05883,Christopher Nguyen,carolsharp@hotmail.com,706-937-3679x2325,PROD0487,Reach,ORD0005883,2019-05-05,7868.91,Shipped,Printing,CAMP0064,Still Campaign,23.52,8.5,Shenzhen,Air,62.48,South America,5.89
CUST05884,Cheyenne Hill,james28@ortiz-wilkins.org,068.776.1319,PROD0110,Onto,ORD0005884,2023-12-01,4176.23,Shipped,Direct Mail,CAMP0024,Such Campaign,18.61,3.66,Shenzhen,Air,285.28,Asia,47.54
CUST05885,Vincent Case,richardbarker@hotmail.com,553.835.0058x8228,PROD0187,Safe,ORD0005885,2020-12-21,4545.5,Pending,Direct Mail,CAMP0079,Situation Campaign,20.9,2.56,Toronto,Ground,449.66,Europe,44.42
CUST05886,Katherine Torres,jon91@hodges.com,653.417.0523,PROD0466,Team,ORD0005886,2018-04-01,4240.43,Completed,Direct Mail,CAMP0076,Its Campaign,47.6,26.87,Shenzhen,Air,476.31,South America,32.94
CUST05887,Jonathan Hayden,gfields@hotmail.com,+1-207-429-1940x9619,PROD0029,Feel,ORD0005887,2023-03-03,3152.21,Completed,Fulfillment,CAMP0055,Side Campaign,21.62,9.27,Berlin,Sea,77.52,Asia,8.04
CUST05888,Christopher Martinez,nguyenkaren@burke.com,445.246.0332,PROD0314,Ask,ORD0005888,2019-02-25,6055.79,Pending,Printing,CAMP0095,Total Campaign,29.61,4.22,Indianapolis,Sea,11.22,North America,26.4
CUST05889,Dylan Duke,jacob33@yahoo.com,647.223.3692x55193,PROD0107,Evening,ORD0005889,2018-07-29,5396.64,Canceled,Fulfillment,CAMP0041,Material Campaign,40.52,5.55,Indianapolis,Ground,305.04,Asia,31.8
CUST05890,Theresa Morgan,kmartinez@burke-bailey.org,139.752.2677,PROD0317,Include,ORD0005890,2023-08-17,5187.22,Shipped,Fulfillment,CAMP0037,East Campaign,5.02,8.89,Indianapolis,Air,79.86,North America,22.11
CUST05891,Cheryl Collins MD,bradleymiranda@lee-grant.com,494.844.7741,PROD0329,From,ORD0005891,2019-12-06,6531.51,Pending,Printing,CAMP0024,Traditional Campaign,17.38,6.45,Toronto,Ground,420.77,Asia,14.59
CUST05892,Amy Wright,zthompson@smith.org,001-590-561-3622x888,PROD0278,Across,ORD0005892,2018-10-28,2975.16,Pending,Direct Mail,CAMP0045,Book Campaign,29.31,3.02,Indianapolis,Air,496.58,Europe,16.64
CUST05893,Gabriel Fischer,andersontroy@garcia.info,1656772350,PROD0134,Song,ORD0005893,2020-06-25,7535.15,Pending,Printing,CAMP0094,Important Campaign,17.61,14.3,Indianapolis,Sea,486.49,South America,35.3
CUST05894,Kristin Clark,ronaldturner@taylor.info,(448)973-7946,PROD0478,Government,ORD0005894,2023-04-10,2777.14,Pending,Direct Mail,CAMP0030,Ground Campaign,31.54,22.78,Toronto,Sea,241.43,North America,39.76
CUST05895,Michael Hebert,waynegonzalez@gmail.com,(755)068-2640x622,PROD0310,Tough,ORD0005895,2021-02-16,2156.25,Canceled,Printing,CAMP0058,Teacher Campaign,9.72,9.4,Berlin,Sea,418.2,North America,36.0
CUST05896,Troy Lopez,emily58@hotmail.com,398-636-0757x48271,PROD0437,Baby,ORD0005896,2018-09-23,9152.13,Completed,Direct Mail,CAMP0017,Light Campaign,48.44,3.71,Shenzhen,Ground,38.26,South America,48.47
CUST05897,Mark Hull,douglas98@yahoo.com,651-329-0416x66089,PROD0045,Away,ORD0005897,2023-10-06,5582.11,Completed,Printing,CAMP0046,Wear Campaign,34.94,4.27,Indianapolis,Sea,404.72,Europe,46.09
CUST05898,Peter Murphy,christopherhaynes@davis.info,216.993.3316x0985,PROD0436,Red,ORD0005898,2022-05-21,5922.49,Canceled,Direct Mail,CAMP0058,Book Campaign,42.02,15.52,Shenzhen,Sea,394.8,North America,44.26
CUST05899,Angel Hammond,eallen@hotmail.com,(382)143-1046x754,PROD0154,Talk,ORD0005899,2021-02-03,4913.69,Pending,Direct Mail,CAMP0056,Natural Campaign,44.54,29.64,Toronto,Sea,213.18,North America,22.95
CUST05900,Adrian Carroll,dpatterson@hotmail.com,(362)382-7538,PROD0200,Car,ORD0005900,2018-07-14,3340.88,Canceled,Direct Mail,CAMP0032,Least Campaign,21.48,17.45,Berlin,Air,472.21,Europe,6.38
CUST05901,William Gray,sanderserin@sanchez.com,9098078211,PROD0500,Seek,ORD0005901,2019-05-18,3720.49,Shipped,Fulfillment,CAMP0024,Pay Campaign,43.0,16.58,Shenzhen,Ground,251.84,Europe,28.69
CUST05902,Hailey Boyle,phillipseric@marshall-reynolds.com,001-640-227-1564,PROD0206,Maintain,ORD0005902,2019-09-24,5030.51,Pending,Direct Mail,CAMP0008,Policy Campaign,16.01,8.66,Indianapolis,Ground,199.54,Asia,23.82
CUST05903,Susan Wilson,jerry65@valdez-simmons.com,406-565-7804,PROD0313,Fact,ORD0005903,2020-12-25,3751.4,Canceled,Fulfillment,CAMP0072,Step Campaign,26.45,18.99,Berlin,Air,409.24,Asia,15.58
CUST05904,Chase Lindsey,katiewiley@yahoo.com,+1-521-477-4143,PROD0181,Spring,ORD0005904,2023-06-14,5966.52,Completed,Printing,CAMP0052,Score Campaign,36.64,16.92,Berlin,Ground,458.5,Asia,23.86
CUST05905,Kelsey Miller,michelletaylor@moore.com,001-539-187-1782x76050,PROD0031,Ten,ORD0005905,2019-11-05,8294.7,Canceled,Fulfillment,CAMP0025,Southern Campaign,44.97,6.25,Berlin,Ground,475.82,Europe,41.47
CUST05906,Amy Peterson,tylerhuang@horne-russo.com,119.075.9575x55435,PROD0164,Reduce,ORD0005906,2023-11-10,4373.47,Shipped,Fulfillment,CAMP0042,Really Campaign,6.8,3.76,Berlin,Ground,228.66,Europe,17.56
CUST05907,Joseph Terry,meganwhite@willis.net,141.335.1881x96796,PROD0241,Team,ORD0005907,2018-03-03,8691.92,Shipped,Fulfillment,CAMP0053,Onto Campaign,2.58,14.56,Toronto,Air,433.08,South America,41.79
CUST05908,Robin Thompson,moorecody@smith.com,(604)498-6075x051,PROD0223,Serve,ORD0005908,2020-11-24,9696.03,Pending,Direct Mail,CAMP0054,History Campaign,36.48,8.4,Shenzhen,Sea,429.02,South America,27.31
CUST05909,Edward Anderson,hesschristopher@yahoo.com,767.111.8658x0035,PROD0137,Red,ORD0005909,2020-11-06,3991.16,Shipped,Printing,CAMP0010,Trial Campaign,9.77,10.39,Toronto,Ground,88.71,Asia,12.51
CUST05910,Margaret Collins,chavezheather@osborne.info,980-281-4901x0630,PROD0183,Practice,ORD0005910,2018-04-04,5731.83,Pending,Direct Mail,CAMP0052,Visit Campaign,22.04,16.0,Berlin,Ground,240.02,Asia,19.16
CUST05911,Susan Gross,richardwhite@singh.com,205-375-6611x6084,PROD0185,Firm,ORD0005911,2022-04-11,6248.26,Pending,Fulfillment,CAMP0100,Behind Campaign,4.73,2.73,Indianapolis,Sea,135.51,Europe,18.49
CUST05912,Jonathan Watson,amysanders@hotmail.com,(483)925-9776,PROD0391,Decide,ORD0005912,2023-01-14,7901.22,Pending,Direct Mail,CAMP0022,Garden Campaign,47.36,28.67,Berlin,Sea,436.64,Asia,5.84
CUST05913,Tiffany Gray,dbrown@gmail.com,+1-858-127-8488,PROD0306,Manager,ORD0005913,2018-07-10,2306.74,Completed,Direct Mail,CAMP0070,Play Campaign,40.87,5.24,Indianapolis,Air,11.07,Asia,45.29
CUST05914,Michelle Dawson,darrenstevens@edwards.net,760-897-3927,PROD0451,Question,ORD0005914,2021-09-24,5179.31,Shipped,Printing,CAMP0008,Police Campaign,3.47,20.27,Toronto,Sea,282.25,North America,30.01
CUST05915,Patricia Morrison,joymcmahon@miller-smith.org,(362)786-9369,PROD0387,Thus,ORD0005915,2023-03-26,9610.04,Shipped,Fulfillment,CAMP0072,Real Campaign,39.6,23.08,Toronto,Sea,182.47,Asia,29.45
CUST05916,Melvin Brown,srichmond@williams.com,277-946-7826x556,PROD0173,Then,ORD0005916,2018-07-29,1250.7,Canceled,Printing,CAMP0040,Civil Campaign,42.57,23.59,Shenzhen,Ground,100.13,South America,22.91
CUST05917,Jenny Craig,kimschmidt@yahoo.com,491-787-9298x3581,PROD0251,From,ORD0005917,2020-12-13,4294.77,Completed,Fulfillment,CAMP0005,Outside Campaign,21.18,24.56,Berlin,Ground,52.17,Europe,49.51
CUST05918,Valerie Pierce,jonathanbryant@gmail.com,001-632-892-1671,PROD0065,Board,ORD0005918,2019-08-30,2802.76,Shipped,Fulfillment,CAMP0069,Nature Campaign,24.97,3.32,Berlin,Air,462.79,North America,6.05
CUST05919,James Stephens,marc82@marshall-odonnell.info,6364404006,PROD0395,Power,ORD0005919,2023-02-02,3846.3,Canceled,Printing,CAMP0084,Reality Campaign,25.59,13.51,Berlin,Sea,6.89,North America,29.42
CUST05920,Mrs. Sandra Lopez DVM,marymoore@haas.net,337.173.9369x817,PROD0484,Growth,ORD0005920,2020-06-05,6573.89,Pending,Fulfillment,CAMP0039,Similar Campaign,48.63,17.94,Shenzhen,Ground,353.26,North America,45.62
CUST05921,Robert Velasquez,brandymartinez@gmail.com,+1-687-264-5728,PROD0036,Region,ORD0005921,2023-07-23,2076.9,Shipped,Fulfillment,CAMP0096,General Campaign,16.14,21.03,Berlin,Air,235.82,Europe,22.44
CUST05922,Jeffrey Jones,yolanda83@middleton.com,848.213.5472x93058,PROD0261,Design,ORD0005922,2019-01-09,6915.79,Pending,Fulfillment,CAMP0007,Yard Campaign,32.66,18.0,Indianapolis,Sea,378.01,Asia,48.88
CUST05923,Patricia Spears,cassandra29@miller.info,1043381812,PROD0167,Low,ORD0005923,2021-05-22,5286.11,Canceled,Printing,CAMP0005,Other Campaign,19.58,22.57,Shenzhen,Air,103.1,Asia,31.34
CUST05924,John Ferguson,jdavidson@ortiz-duncan.com,195.774.9396,PROD0080,Project,ORD0005924,2019-11-17,1453.96,Pending,Fulfillment,CAMP0015,Avoid Campaign,2.85,26.43,Shenzhen,Air,121.56,Europe,40.66
CUST05925,Christopher Williams,birdrebecca@yahoo.com,292.233.5966x66615,PROD0338,Discover,ORD0005925,2022-10-01,3585.88,Pending,Direct Mail,CAMP0048,Whole Campaign,11.62,12.41,Toronto,Sea,376.65,Europe,47.88
CUST05926,Richard Terry,leetracy@clark.net,430-483-4236x732,PROD0361,Test,ORD0005926,2020-05-05,2892.27,Completed,Printing,CAMP0082,About Campaign,41.88,19.21,Indianapolis,Ground,402.84,Europe,42.25
CUST05927,Theresa Morris,gloria06@yahoo.com,705-927-8241x87523,PROD0169,Still,ORD0005927,2023-04-07,3232.44,Completed,Direct Mail,CAMP0067,Traditional Campaign,34.43,5.05,Toronto,Air,437.1,Asia,6.19
CUST05928,Andrew Paul,jacob27@richard-keller.net,7726093864,PROD0234,Star,ORD0005928,2019-10-28,1738.81,Pending,Printing,CAMP0070,Mission Campaign,6.06,18.18,Toronto,Sea,115.84,Europe,14.59
CUST05929,Andrew Mendez,ramseyjessica@jones.com,+1-926-357-2518x3842,PROD0456,Husband,ORD0005929,2022-09-05,1186.72,Shipped,Fulfillment,CAMP0017,Sign Campaign,11.96,19.81,Indianapolis,Ground,303.14,South America,7.25
CUST05930,Harold Miles,amber28@king-alvarez.org,(461)305-4044x1929,PROD0016,For,ORD0005930,2021-07-11,4425.64,Shipped,Printing,CAMP0073,Alone Campaign,46.51,9.33,Indianapolis,Ground,12.17,North America,29.5
CUST05931,Elizabeth Roberts,bruce63@campbell.net,+1-833-381-2819x6043,PROD0223,Me,ORD0005931,2018-02-20,4855.91,Shipped,Direct Mail,CAMP0046,Authority Campaign,34.42,19.83,Berlin,Sea,283.36,Asia,16.25
CUST05932,Jessica Benson,lozanojohn@gmail.com,282-750-5077x45533,PROD0016,Born,ORD0005932,2019-09-29,1618.65,Canceled,Fulfillment,CAMP0025,General Campaign,23.55,14.99,Berlin,Air,184.61,Asia,13.71
CUST05933,Jenna Payne,williamsjermaine@yahoo.com,088.881.5853x750,PROD0401,Together,ORD0005933,2018-11-26,639.44,Completed,Fulfillment,CAMP0092,Best Campaign,9.05,15.16,Berlin,Sea,420.46,Asia,38.38
CUST05934,Scott Hawkins,tiffanyweiss@yahoo.com,+1-043-388-9110x6039,PROD0219,Enough,ORD0005934,2021-02-27,7804.18,Pending,Fulfillment,CAMP0015,Others Campaign,45.39,14.62,Indianapolis,Ground,161.17,South America,39.37
